DrugID,CUI,name,AvgFrequency
DB01276,C0010200,Coughing,0.0221
DB01276,C0011570,Mental_depression,0.0121
DB01276,C0011882,Diabetic_neuropathies,0.0075
DB01276,C0011991,Diarrhea,0.0867
DB01276,C0012833,Dizziness,0.0479
DB01276,C0013378,Dysgeusia,0.0005
DB01276,C0013395,Dyspepsia,0.035
DB01276,C0014724,Eructation,0.0005
DB01276,C0015672,Fatigue,0.0288
DB01276,C0016204,Flatulence,0.0077
DB01276,C0017160,Gastroenteritis,0.0125
DB01276,C0017168,Gastroesophageal_reflux_disease,0.0256
DB01276,C0018681,Headache,0.0786
DB01276,C0020458,Hyperhidrosis_disorder,0.02
DB01276,C0020538,Hypertensive_disease,0.0256
DB01276,C0020615,Hypoglycemia,0.0851
DB01276,C0020621,Hypokalemia,0.0109
DB01276,C0021400,Influenza,0.0233
DB01276,C0026858,Musculoskeletal_pain,0.016
DB01276,C0027441,Nasopharyngitis,0.0722
DB01276,C0027497,Nausea,0.1493
DB01276,C0027769,Nervousness,0.065
DB01276,C0028259,Nodule,0.03
DB01276,C0030196,Pain_in_limb,0.0148
DB01276,C0033774,Pruritus,0.08
DB01276,C0037199,Sinusitis,0.0398
DB01276,C0037763,Spasm,0.0103
DB01276,C0040460,Toothache,0.017
DB01276,C0041834,Erythema,0.04
DB01276,C0041912,Upper_respiratory_infections,0.0836
DB01276,C0042029,Urinary_tract_infection,0.0457
DB01276,C0042963,Vomiting,0.061
DB01276,C0151735,Injection_site_reaction,0.005
DB01276,C0151828,Injection_site_pain,0.0095
DB01276,C0152517,Enteritis_due_to_specified_virus,0.0399
DB01276,C0232462,Decrease_in_appetite,0.0153
DB01276,C0232487,Abdominal_discomfort,0.0101
DB01276,C0232492,Upper_abdominal_pain,0.0183
DB01276,C0242350,Erectile_dysfunction,0.0088
DB01276,C0332534,Induration,0.04
DB01276,C0521509,Induration_at_injection_site,0.0127
DB01276,C0542008,Injection_site_haematoma,0.049
DB01276,C0542120,Injection_site_nodule,0.0468
DB01276,C0549209,Feeling_jittery,0.065
DB01276,C0687713,Gastrointestinal_pain,0.0144
DB01276,C0852625,Injection_site_erythema,0.0316
DB01276,C0852995,Injection_site_pruritus,0.0464
DB01276,C0917801,Sleeplessness,0.0114
DB01276,C0948594,Musculoskeletal_discomfort,0.0245
DB01276,C1619712,"Pain,_procedural",0.0102
DB01276,C2363731,Oropharyngeal_pain,0.0164
DB01280,C0000731,Abdomen_distended,0.03
DB01280,C0000737,Abdominal_pain,0.0333
DB01280,C0002622,Amnesia,0.015
DB01280,C0002871,Anemia,0.4717
DB01280,C0003123,Anorexia,0.045
DB01280,C0003862,Arthralgia,0.0333
DB01280,C0004093,Asthenia,0.1
DB01280,C0004134,Ataxia,0.036
DB01280,C0004604,Back_pain,0.04
DB01280,C0008031,Chest_pain,0.025
DB01280,C0009450,Communicable_diseases,0.034
DB01280,C0009676,Confusion,0.0333
DB01280,C0009806,Constipation,0.0733
DB01280,C0010200,Coughing,0.125
DB01280,C0011175,Dehydration,0.0367
DB01280,C0011570,Mental_depression,0.0233
DB01280,C0011991,Diarrhea,0.0767
DB01280,C0012833,Dizziness,0.1075
DB01280,C0013378,Dysgeusia,0.015
DB01280,C0013404,Dyspnea,0.066
DB01280,C0013604,Edema,0.0867
DB01280,C0014549,Tonic-clonic_epilepsy,0.005
DB01280,C0014591,Epistaxis,0.04
DB01280,C0015672,Fatigue,0.2067
DB01280,C0015967,Fever,0.0933
DB01280,C0018681,Headache,0.0678
DB01280,C0020456,Hyperglycemia,0.0233
DB01280,C0020580,Hypesthesia,0.0563
DB01280,C0020649,Hypotension,0.045
DB01280,C0023530,Leukopenia,0.1967
DB01280,C0027497,Nausea,0.205
DB01280,C0027765,Nervous_system_disorder,0.0611
DB01280,C0027813,Neuritis,0.0283
DB01280,C0027947,Neutropenia,0.5283
DB01280,C0030193,Pain,0.0467
DB01280,C0030196,Pain_in_limb,0.0267
DB01280,C0030554,Paresthesia,0.055
DB01280,C0031117,Peripheral_neuropathy,0.025
DB01280,C0031256,Petechiae,0.0467
DB01280,C0032227,Pleural_effusion_disorder,0.0533
DB01280,C0032285,Pneumonia,0.0433
DB01280,C0036572,Seizures,0.0325
DB01280,C0037199,Sinusitis,0.0267
DB01280,C0038220,Status_epilepticus,0.005
DB01280,C0038362,Stomatitis,0.03
DB01280,C0039239,Sinus_tachycardia,0.03
DB01280,C0040034,Thrombocytopenia,0.4867
DB01280,C0040822,Tremor,0.025
DB01280,C0042963,Vomiting,0.0825
DB01280,C0043144,Wheezing,0.025
DB01280,C0085593,Chills,0.04
DB01280,C0150450,Altered_state_of_consciousness,0.0275
DB01280,C0151313,Sensory_neuropathy,0.065
DB01280,C0151786,Muscle_weakness,0.0433
DB01280,C0151904,Aspartate_aminotransferase_increased,0.035
DB01280,C0231528,Myalgia,0.0467
DB01280,C0232462,Decrease_in_appetite,0.045
DB01280,C0234131,Motor_dysfunction,0.0167
DB01280,C0235025,Peripheral_motor_neuropathy,0.0283
DB01280,C0235431,Blood_creatinine_increased,0.03
DB01280,C0278134,Absence_of_sensation,0.01
DB01280,C0311468,Increased_bilirubin_level_(finding),0.0633
DB01280,C0424790,Rigor_-_temperature-associated_observation,0.04
DB01280,C0438717,Transaminases_increased,0.0533
DB01280,C0442874,Neuropathy,0.02
DB01280,C0476281,Non-cardiac_chest_pain,0.02
DB01280,C0549249,Depressed_level_of_consciousness,0.0275
DB01280,C0575090,Equilibration_disorder,0.01
DB01280,C0595883,Blood_glucose_decreased,0.0333
DB01280,C0687713,Gastrointestinal_pain,0.0333
DB01280,C0746883,Febrile_neutropenia,0.0733
DB01280,C0853750,Blood_magnesium_decreased,0.0267
DB01280,C0853761,Blood_potassium_decreased,0.0567
DB01280,C0853777,Blood_albumin_decreased,0.0533
DB01280,C0917801,Sleeplessness,0.035
DB01280,C0948594,Musculoskeletal_discomfort,0.04
DB01280,C1443060,Feeling_abnormal,0.0333
DB01280,C2830004,Somnolence,0.0829
DB01280,C3665624,Serum_calcium_below_normal_(finding),0.045
DB01291,C0004093,Asthenia,0.0055
DB01291,C0004604,Back_pain,0.0035
DB01291,C0008031,Chest_pain,0.0065
DB01291,C0009938,Contusions,0.003
DB01291,C0010200,Coughing,0.0063
DB01291,C0011603,Dermatitis,0.0065
DB01291,C0011991,Diarrhea,0.01
DB01291,C0012833,Dizziness,0.006
DB01291,C0013144,Drowsiness,0.0035
DB01291,C0015230,Exanthema,0.0065
DB01291,C0015672,Fatigue,0.0035
DB01291,C0018681,Headache,0.0165
DB01291,C0019825,Hoarseness,0.0035
DB01291,C0027424,Nasal_congestion_(finding),0.0035
DB01291,C0027497,Nausea,0.0167
DB01291,C0027769,Nervousness,0.0467
DB01291,C0030252,Palpitations,0.015
DB01291,C0039231,Tachycardia,0.015
DB01291,C0040822,Tremor,0.0353
DB01291,C0042963,Vomiting,0.0035
DB01291,C0043352,Xerostomia,0.013
DB01291,C0233494,Tension,0.0467
DB01291,C1527344,Dysphonia,0.0035
DB01291,C2830004,Somnolence,0.0035
DB01306,C0000737,Abdominal_pain,0.02
DB01306,C0004604,Back_pain,0.055
DB01306,C0008031,Chest_pain,0.04
DB01306,C0011603,Dermatitis,0.0005
DB01306,C0011991,Diarrhea,0.0517
DB01306,C0013395,Dyspepsia,0.075
DB01306,C0013604,Edema,0.001
DB01306,C0015230,Exanthema,0.0006
DB01306,C0018681,Headache,0.1171
DB01306,C0020517,Hypersensitivity,0.0005
DB01306,C0020615,Hypoglycemia,0.4758
DB01306,C0023787,Lipodystrophy,0.001
DB01306,C0027497,Nausea,0.06
DB01306,C0031117,Peripheral_neuropathy,0.02
DB01306,C0031350,Pharyngitis,0.0475
DB01306,C0033774,Pruritus,0.0005
DB01306,C0034951,Refractive_errors,0.001
DB01306,C0035455,Rhinitis,0.0633
DB01306,C0037199,Sinusitis,0.03
DB01306,C0037274,Dermatologic_disorders,0.035
DB01306,C0038999,Swelling,0.001
DB01306,C0040261,Onychomycosis,0.075
DB01306,C0041834,Erythema,0.001
DB01306,C0041912,Upper_respiratory_infections,0.05
DB01306,C0042029,Urinary_tract_infection,0.075
DB01306,C0042109,Urticaria,0.001
DB01306,C0151825,Bone_pain,0.045
DB01306,C0151888,Hyporeflexia,0.09
DB01306,C0152027,Sensory_disorders,0.08
DB01306,C0302295,Eruptions,0.001
DB01306,C0332575,Redness,0.001
DB01306,C0392171,Influenza-like_symptoms,0.075
DB01306,C0442874,Neuropathy,0.0333
DB01306,C0521839,Influenza-like_illness,0.075
DB01306,C0687713,Gastrointestinal_pain,0.02
DB01306,C0877192,Lipodystrophy_acquired,0.001
DB01319,C0000737,Abdominal_pain,0.01
DB01319,C0002994,Angioedema,0.0005
DB01319,C0004093,Asthenia,0.01
DB01319,C0011603,Dermatitis,0.005
DB01319,C0011991,Diarrhea,0.01
DB01319,C0012833,Dizziness,0.01
DB01319,C0015230,Exanthema,0.005
DB01319,C0015672,Fatigue,0.01
DB01319,C0016204,Flatulence,0.01
DB01319,C0017178,Gastrointestinal_diseases,0.01
DB01319,C0018681,Headache,0.01
DB01319,C0020443,Hypercholesterolemia,0.1
DB01319,C0020557,Hypertriglyceridemia,0.01
DB01319,C0022650,Kidney_calculi,0.001
DB01319,C0027051,Myocardial_infarction,0.001
DB01319,C0027497,Nausea,0.01
DB01319,C0027765,Nervous_system_disorder,0.01
DB01319,C0033774,Pruritus,0.01
DB01319,C0037274,Dermatologic_disorders,0.005
DB01319,C0042963,Vomiting,0.01
DB01319,C0162429,Malnutrition,0.01
DB01319,C0178298,Skin_and_subcutaneous_tissue_disorders,0.005
DB01319,C0392525,Nephrolithiasis,0.001
DB01319,C0521591,Oral_paresthesia,0.01
DB01319,C0687713,Gastrointestinal_pain,0.01
DB01319,C0853692,Blood_triglycerides_increased,0.01
DB01319,C0948089,Acute_coronary_syndrome,0.001
DB01320,C0001122,Acidosis,0.001
DB01320,C0001925,Albuminuria,0.001
DB01320,C0002063,Alkalosis,0.001
DB01320,C0002418,Amblyopia,0.0565
DB01320,C0002622,Amnesia,0.001
DB01320,C0002871,Anemia,0.001
DB01320,C0002884,Hypochromic_anemia,0.001
DB01320,C0003123,Anorexia,0.001
DB01320,C0003537,Aphasia,0.001
DB01320,C0003578,Apnea,0.001
DB01320,C0003862,Arthralgia,0.001
DB01320,C0004093,Asthenia,0.0235
DB01320,C0004096,Asthma,0.001
DB01320,C0004134,Ataxia,0.1147
DB01320,C0004144,Atelectasis,0.001
DB01320,C0004239,Atrial_flutter,0.001
DB01320,C0004604,Back_pain,0.011
DB01320,C0006277,Bronchitis,0.001
DB01320,C0006384,Bundle-branch_block,0.001
DB01320,C0006625,Cachexia,0.001
DB01320,C0006852,Candidiasis_of_vagina,0.001
DB01320,C0007785,Cerebral_infarction,0.001
DB01320,C0009421,Comatose,0.001
DB01320,C0009450,Communicable_diseases,0.01
DB01320,C0009676,Confusion,0.001
DB01320,C0009763,Conjunctivitis,0.001
DB01320,C0009806,Constipation,0.01
DB01320,C0010200,Coughing,0.001
DB01320,C0010414,Infection_by_cryptococcus_neoformans,0.001
DB01320,C0010520,Cyanosis,0.001
DB01320,C0011053,Deafness,0.0077
DB01320,C0011168,Deglutition_disorders,0.001
DB01320,C0011175,Dehydration,0.001
DB01320,C0011206,Delirium,0.001
DB01320,C0011551,Depersonalization,0.001
DB01320,C0011603,Dermatitis,0.01
DB01320,C0011616,Contact_dermatitis,0.001
DB01320,C0011848,Diabetes_insipidus,0.001
DB01320,C0011991,Diarrhea,0.001
DB01320,C0012569,Diplopia,0.0165
DB01320,C0012833,Dizziness,0.1483
DB01320,C0013362,Dysarthria,0.0107
DB01320,C0013378,Dysgeusia,0.0143
DB01320,C0013395,Dyspepsia,0.001
DB01320,C0013404,Dyspnea,0.001
DB01320,C0013428,Dysuria,0.001
DB01320,C0013456,Earache,0.001
DB01320,C0013491,Ecchymosis,0.061
DB01320,C0014038,Encephalitis,0.001
DB01320,C0014591,Epistaxis,0.001
DB01320,C0015230,Exanthema,0.01
DB01320,C0015371,Extrapyramidal_disorders,0.015
DB01320,C0015967,Fever,0.01
DB01320,C0016204,Flatulence,0.001
DB01320,C0017152,Gastritis,0.001
DB01320,C0017181,Gastrointestinal_hemorrhage,0.001
DB01320,C0018681,Headache,0.0513
DB01320,C0018790,Cardiac_arrest,0.001
DB01320,C0018800,Cardiomegaly,0.001
DB01320,C0018802,Congestive_heart_failure,0.001
DB01320,C0018946,"Hematoma,_subdural",0.001
DB01320,C0018991,Hemiplegia,0.001
DB01320,C0019079,Hemoptysis,0.001
DB01320,C0020039,Hostility,0.001
DB01320,C0020453,Hyperesthesia,0.001
DB01320,C0020456,Hyperglycemia,0.001
DB01320,C0020458,Hyperhidrosis_disorder,0.001
DB01320,C0020461,Hyperkalemia,0.001
DB01320,C0020538,Hypertensive_disease,0.01
DB01320,C0020578,Hyperventilation,0.001
DB01320,C0020580,Hypesthesia,0.041
DB01320,C0020621,Hypokalemia,0.01
DB01320,C0020649,Hypotension,0.057
DB01320,C0020651,"Hypotension,_orthostatic",0.001
DB01320,C0021400,Influenza,0.001
DB01320,C0022638,Ketosis,0.001
DB01320,C0023218,Cramps_of_lower_extremities,0.001
DB01320,C0023518,Leukocytosis,0.001
DB01320,C0023530,Leukopenia,0.001
DB01320,C0025289,Meningitis,0.001
DB01320,C0026827,Muscle_hypotonia,0.001
DB01320,C0026848,Myopathy,0.001
DB01320,C0026961,Mydriasis,0.001
DB01320,C0027066,Myoclonus,0.001
DB01320,C0027497,Nausea,0.0675
DB01320,C0027769,Nervousness,0.01
DB01320,C0027932,Neurotic_disorders,0.001
DB01320,C0028738,Nystagmus,0.317
DB01320,C0028961,Oliguria,0.001
DB01320,C0029408,Degenerative_polyarthritis,0.0107
DB01320,C0030252,Palpitations,0.001
DB01320,C0030554,Paresthesia,0.029
DB01320,C0030794,Pelvic_pain,0.022
DB01320,C0031212,Personality_disorders,0.001
DB01320,C0031256,Petechiae,0.001
DB01320,C0031350,Pharyngitis,0.001
DB01320,C0032285,Pneumonia,0.01
DB01320,C0032290,Aspiration_pneumonia,0.001
DB01320,C0032326,Pneumothorax,0.001
DB01320,C0032617,Polyuria,0.001
DB01320,C0033774,Pruritus,0.1134
DB01320,C0033975,Psychotic_disorders,0.001
DB01320,C0034065,Pulmonary_embolism,0.001
DB01320,C0034880,Hyperacusis,0.001
DB01320,C0034886,Rectal_pain,0.001
DB01320,C0034935,Babinski_reflex,0.001
DB01320,C0035078,Kidney_failure,0.001
DB01320,C0035455,Rhinitis,0.001
DB01320,C0036454,Scotoma,0.001
DB01320,C0036572,Seizures,0.001
DB01320,C0036974,Shock,0.001
DB01320,C0037036,Sialorrhea,0.001
DB01320,C0037199,Sinusitis,0.001
DB01320,C0037287,Skin_nodule,0.001
DB01320,C0037763,Spasm,0.001
DB01320,C0037822,Speech_disorders,0.01
DB01320,C0038990,Sweating,0.001
DB01320,C0039070,Syncope,0.001
DB01320,C0039231,Tachycardia,0.011
DB01320,C0040034,Thrombocytopenia,0.001
DB01320,C0040046,Thrombophlebitis,0.001
DB01320,C0040264,Tinnitus,0.09
DB01320,C0040409,Tongue_diseases,0.0178
DB01320,C0040822,Tremor,0.0875
DB01320,C0041657,Unconscious_state,0.001
DB01320,C0042024,Urinary_incontinence,0.001
DB01320,C0042109,Urticaria,0.001
DB01320,C0042267,Vaginitis,0.001
DB01320,C0042571,Vertigo,0.011
DB01320,C0042963,Vomiting,0.0352
DB01320,C0043352,Xerostomia,0.0445
DB01320,C0080274,Urinary_retention,0.001
DB01320,C0085584,Encephalopathies,0.001
DB01320,C0085593,Chills,0.01
DB01320,C0085610,Sinus_bradycardia,0.001
DB01320,C0085628,Stupor,0.061
DB01320,C0085631,Agitation,0.0134
DB01320,C0085633,Mood_swings,0.001
DB01320,C0085636,Photophobia,0.001
DB01320,C0085641,Pustular_rash,0.001
DB01320,C0085682,Hypophosphatemia,0.001
DB01320,C0086439,Hypokinesia,0.001
DB01320,C0149931,Migraine_disorders,0.001
DB01320,C0151559,Central_nervous_system_depression_(disorder),0.001
DB01320,C0151603,Anasarca,0.001
DB01320,C0151604,Genital_edema,0.001
DB01320,C0151605,Injection_site_edema,0.001
DB01320,C0151610,Edema_of_the_tongue,0.001
DB01320,C0151636,Premature_ventricular_contractions,0.001
DB01320,C0151698,Injection_site_hemorrhage,0.001
DB01320,C0151734,Injection_site_inflammation,0.001
DB01320,C0151735,Injection_site_reaction,0.01
DB01320,C0151736,Accidental_injury,0.05
DB01320,C0151740,Intracranial_hypertension,0.01
DB01320,C0151766,Liver_function_tests_abnormal_finding,0.001
DB01320,C0151786,Muscle_weakness,0.01
DB01320,C0151827,Eye_pain,0.001
DB01320,C0151828,Injection_site_pain,0.01
DB01320,C0151830,Pain_in_urethra,0.001
DB01320,C0151838,Circumoral_paresthesia,0.001
DB01320,C0151888,Hyporeflexia,0.0385
DB01320,C0151889,Hyperreflexia,0.01
DB01320,C0151907,Discoloration_of_skin,0.001
DB01320,C0162830,"Dermatitis,_phototoxic",0.001
DB01320,C0231218,Malaise,0.001
DB01320,C0231528,Myalgia,0.001
DB01320,C0231530,Muscle_twitch,0.001
DB01320,C0232462,Decrease_in_appetite,0.001
DB01320,C0232726,Rectal_tenesmus,0.001
DB01320,C0233472,Labile_affect,0.001
DB01320,C0233494,Tension,0.01
DB01320,C0233632,Disturbance_in_thinking,0.01
DB01320,C0234215,Sensory_discomfort,0.001
DB01320,C0235567,Excessive_bronchial_secretion,0.001
DB01320,C0243026,Sepsis,0.001
DB01320,C0268000,Body_fluid_retention,0.001
DB01320,C0281981,Mass_of_skin,0.001
DB01320,C0392156,Akathisia,0.001
DB01320,C0404521,Infective_vaginitis,0.001
DB01320,C0423791,Maculopapular_lesion,0.001
DB01320,C0424295,Hyperactive_behavior,0.001
DB01320,C0428977,Bradycardia,0.002
DB01320,C0497156,Lymphadenopathy,0.001
DB01320,C0520966,Abnormal_coordination,0.054
DB01320,C0521591,Oral_paresthesia,0.001
DB01320,C0522224,Paralysed,0.001
DB01320,C0542571,Facial_edema,0.01
DB01320,C0549249,Depressed_level_of_consciousness,0.041
DB01320,C0574067,Increasing_frequency_of_cough,0.001
DB01320,C0700345,"Candidiasis,_vulvovaginal",0.001
DB01320,C0917801,Sleeplessness,0.001
DB01320,C0947912,Myasthenias,0.01
DB01320,C0948594,Musculoskeletal_discomfort,0.001
DB01320,C1142135,Muscle_relaxant_therapy,0.001
DB01320,C1167965,Urine_output_increased,0.001
DB01320,C1258215,Ileus,0.001
DB01320,C1262144,Increased_bronchial_secretion,0.001
DB01320,C1306341,Mental_handicap,0.01
DB01320,C1443060,Feeling_abnormal,0.001
DB01320,C1510410,Sense_of_smell_altered,0.001
DB01320,C1527311,Brain_edema,0.0227
DB01320,C1609512,Vulvovaginal_mycotic_infection,0.001
DB01320,C2047937,Ill-defined_disease,0.001
DB01320,C2242737,Anorectal_discomfort,0.001
DB01320,C2364111,Ageusia,0.001
DB01320,C2830004,Somnolence,0.1595
DB01320,C2937358,Cerebral_hemorrhage,0.001
DB01320,C3263723,Traumatic_injury,0.05
DB01340,C0004093,Asthenia,0.0121
DB01340,C0007820,Cerebrovascular_disorders,0.0002
DB01340,C0010200,Coughing,0.0372
DB01340,C0012833,Dizziness,0.0373
DB01340,C0015672,Fatigue,0.0157
DB01340,C0018681,Headache,0.0277
DB01340,C0020538,Hypertensive_disease,0.006
DB01340,C0020649,Hypotension,0.004
DB01340,C0020651,"Hypotension,_orthostatic",0.0133
DB01340,C0027051,Myocardial_infarction,0.0013
DB01340,C0027497,Nausea,0.014
DB01340,C0030252,Palpitations,0.0047
DB01340,C0035078,Kidney_failure,0.0005
DB01340,C0542571,Facial_edema,0.001
DB01340,C0857305,Thrombocytopenic_purpura,0.0002
DB01340,C0863113,Hypotension_symptomatic,0.012
DB01340,C0948089,Acute_coronary_syndrome,0.0013
DB01345,C0043094,Weight_gain,0.001
DB01345,C0085649,Peripheral_edema,0.001
DB01345,C0268000,Body_fluid_retention,0.001
DB01345,C0574002,Edema_of_foot_(finding),0.001
DB01345,C0853619,Localized_swelling,0.001
DB01359,C0004093,Asthenia,0.0148
DB01359,C0010200,Coughing,0.0123
DB01359,C0011570,Mental_depression,0.0063
DB01359,C0011991,Diarrhea,0.026
DB01359,C0012833,Dizziness,0.0208
DB01359,C0013395,Dyspepsia,0.0313
DB01359,C0013404,Dyspnea,0.023
DB01359,C0015672,Fatigue,0.0165
DB01359,C0018681,Headache,0.0382
DB01359,C0020458,Hyperhidrosis_disorder,0.0147
DB01359,C0027497,Nausea,0.0166
DB01359,C0030193,Pain,0.0163
DB01359,C0038990,Sweating,0.0147
DB01359,C0041912,Upper_respiratory_infections,0.0357
DB01359,C0242350,Erectile_dysfunction,0.0043
DB01359,C0917801,Sleeplessness,0.018
DB01362,C0017178,Gastrointestinal_diseases,0.1
DB01362,C0030193,Pain,0.26
DB01362,C0038999,Swelling,0.22
DB01367,C0000737,Abdominal_pain,0.0225
DB01367,C0002886,"Anemia,_macrocytic",0.001
DB01367,C0002962,Angina_pectoris,0.0055
DB01367,C0003123,Anorexia,0.0267
DB01367,C0003467,Anxiety,0.01
DB01367,C0003537,Aphasia,0.001
DB01367,C0003578,Apnea,0.001
DB01367,C0003862,Arthralgia,0.0471
DB01367,C0003864,Arthritis,0.0133
DB01367,C0004093,Asthenia,0.01
DB01367,C0004134,Ataxia,0.0333
DB01367,C0004604,Back_pain,0.035
DB01367,C0005741,Blepharitis,0.001
DB01367,C0006384,Bundle-branch_block,0.01
DB01367,C0006852,Candidiasis_of_vagina,0.001
DB01367,C0007114,Malignant_neoplasm_of_skin,0.01
DB01367,C0007286,Carpal_tunnel_syndrome,0.01
DB01367,C0007859,Neck_pain,0.0133
DB01367,C0009319,Colitis,0.001
DB01367,C0009450,Communicable_diseases,0.0233
DB01367,C0009676,Confusion,0.001
DB01367,C0009763,Conjunctivitis,0.0167
DB01367,C0009806,Constipation,0.0475
DB01367,C0010200,Coughing,0.022
DB01367,C0011053,Deafness,0.001
DB01367,C0011253,Delusions,0.001
DB01367,C0011570,Mental_depression,0.035
DB01367,C0011603,Dermatitis,0.025
DB01367,C0011991,Diarrhea,0.0533
DB01367,C0012569,Diplopia,0.001
DB01367,C0012833,Dizziness,0.065
DB01367,C0013362,Dysarthria,0.001
DB01367,C0013363,Dysautonomia,0.001
DB01367,C0013378,Dysgeusia,0.001
DB01367,C0013384,Dyskinetic_syndrome,0.14
DB01367,C0013390,Dysmenorrhea,0.001
DB01367,C0013395,Dyspepsia,0.05
DB01367,C0013404,Dyspnea,0.0333
DB01367,C0013428,Dysuria,0.001
DB01367,C0013491,Ecchymosis,0.025
DB01367,C0013595,Eczema,0.001
DB01367,C0014868,Esophagitis,0.001
DB01367,C0015230,Exanthema,0.0325
DB01367,C0015402,Eye_hemorrhage,0.001
DB01367,C0015469,Facial_paralysis,0.001
DB01367,C0015732,Fecal_incontinence,0.001
DB01367,C0015967,Fever,0.0167
DB01367,C0016199,Flank_pain,0.001
DB01367,C0017160,Gastroenteritis,0.02
DB01367,C0017181,Gastrointestinal_hemorrhage,0.01
DB01367,C0017574,Gingivitis,0.0133
DB01367,C0017601,Glaucoma,0.001
DB01367,C0018524,Hallucinations,0.0325
DB01367,C0018681,Headache,0.0929
DB01367,C0018801,Heart_failure,0.001
DB01367,C0018965,Hematuria,0.01
DB01367,C0018991,Hemiplegia,0.001
DB01367,C0019080,Hemorrhage,0.0133
DB01367,C0019270,Hernia,0.0133
DB01367,C0020458,Hyperhidrosis_disorder,0.02
DB01367,C0020517,Hypersensitivity,0.01
DB01367,C0020580,Hypesthesia,0.001
DB01367,C0020598,Hypocalcemia,0.001
DB01367,C0020651,"Hypotension,_orthostatic",0.0383
DB01367,C0021400,Influenza,0.0233
DB01367,C0021843,Intestinal_obstruction,0.001
DB01367,C0022568,Keratitis,0.001
DB01367,C0022650,Kidney_calculi,0.001
DB01367,C0022660,"Kidney_failure,_acute",0.001
DB01367,C0023066,Laryngospasm,0.001
DB01367,C0023530,Leukopenia,0.01
DB01367,C0025202,Melanoma,0.001
DB01367,C0026826,Muscle_hypertonia,0.01
DB01367,C0026846,Muscular_atrophy,0.001
DB01367,C0026858,Musculoskeletal_pain,0.01
DB01367,C0027051,Myocardial_infarction,0.001
DB01367,C0027066,Myoclonus,0.001
DB01367,C0027497,Nausea,0.0683
DB01367,C0027813,Neuritis,0.001
DB01367,C0027932,Neurotic_disorders,0.001
DB01367,C0028734,Nocturia,0.001
DB01367,C0029408,Degenerative_polyarthritis,0.0005
DB01367,C0029445,Bone_necrosis,0.001
DB01367,C0030554,Paresthesia,0.0275
DB01367,C0031117,Peripheral_neuropathy,0.0055
DB01367,C0031212,Personality_disorders,0.001
DB01367,C0031542,Phlebitis,0.001
DB01367,C0032227,Pleural_effusion_disorder,0.001
DB01367,C0032326,Pneumothorax,0.001
DB01367,C0032617,Polyuria,0.001
DB01367,C0033975,Psychotic_disorders,0.001
DB01367,C0034067,Pulmonary_emphysema,0.001
DB01367,C0035304,Retinal_degeneration,0.001
DB01367,C0035455,Rhinitis,0.0167
DB01367,C0036454,Scotoma,0.001
DB01367,C0036572,Seizures,0.001
DB01367,C0038358,Gastric_ulcer,0.001
DB01367,C0038362,Stomatitis,0.001
DB01367,C0038454,Cerebrovascular_accident,0.001
DB01367,C0038990,Sweating,0.02
DB01367,C0039520,Tenosynovitis,0.0133
DB01367,C0040046,Thrombophlebitis,0.001
DB01367,C0040409,Tongue_diseases,0.001
DB01367,C0040822,Tremor,0.01
DB01367,C0041912,Upper_respiratory_infections,0.03
DB01367,C0042023,Increased_frequency_of_micturition,0.01
DB01367,C0042024,Urinary_incontinence,0.01
DB01367,C0042109,Urticaria,0.001
DB01367,C0042267,Vaginitis,0.001
DB01367,C0042514,"Tachycardia,_ventricular",0.001
DB01367,C0042571,Vertigo,0.0133
DB01367,C0042963,Vomiting,0.0325
DB01367,C0043096,Weight_decreased,0.0375
DB01367,C0043352,Xerostomia,0.03
DB01367,C0080274,Urinary_retention,0.001
DB01367,C0085593,Chills,0.001
DB01367,C0085606,Urgency_of_micturition,0.01
DB01367,C0085631,Agitation,0.004
DB01367,C0085633,Mood_swings,0.001
DB01367,C0085641,Pustular_rash,0.001
DB01367,C0085649,Peripheral_edema,0.055
DB01367,C0085684,Foot_drop,0.001
DB01367,C0085932,Bullous_dermatitis,0.001
DB01367,C0149745,Oral_ulcer,0.001
DB01367,C0149931,Migraine_disorders,0.001
DB01367,C0151609,Edema_of_scrotum,0.001
DB01367,C0151610,Edema_of_the_tongue,0.001
DB01367,C0151736,Accidental_injury,0.0833
DB01367,C0151772,Manic_psychosis,0.001
DB01367,C0151779,Cutaneous_melanoma,0.001
DB01367,C0151786,Muscle_weakness,0.015
DB01367,C0151827,Eye_pain,0.001
DB01367,C0151836,Paranoid_reaction,0.001
DB01367,C0151838,Circumoral_paresthesia,0.001
DB01367,C0151883,Vesiculobullous_rash,0.001
DB01367,C0151970,Ulcer_of_esophagus,0.001
DB01367,C0162830,"Dermatitis,_phototoxic",0.001
DB01367,C0231218,Malaise,0.01
DB01367,C0231365,Alteration_in_patterns_of_urinary_elimination,0.001
DB01367,C0231666,Wrist-drop,0.001
DB01367,C0232462,Decrease_in_appetite,0.0146
DB01367,C0233472,Labile_affect,0.001
DB01367,C0234215,Sensory_discomfort,0.01
DB01367,C0234458,Dream_disorder,0.0175
DB01367,C0262385,Autonomic_nervous_system_imbalance,0.001
DB01367,C0270810,Peroneal_nerve_paralysis,0.001
DB01367,C0338831,Manic,0.001
DB01367,C0392525,Nephrolithiasis,0.001
DB01367,C0392699,Dysesthesia,0.001
